交易时间,公众账号ID,商户号,特约商户号,设备号,微信订单号,商户订单号,用户标识,交易类型,交易状态,付款银行,货币种类,应结订单金额,代金券金额,微信退款单号,商户退款单号,退款金额,充值券退款金额,退款类型,退款状态,商品名称,商户数据包,手续费,费率,订单金额,申请退款金额,费率备注
`2025-09-09 18:30:55,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002882202509094083210911,`7659idh_t2bh7e,`oGwbL5CbzNOT0FUnEKswCheOjm-8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-09 15:42:27,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002882202509095576525670,`659ksj0_t2b9eh,`oGwbL5G2_jpjBICYtJZSMIAYOb2U,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-09 10:45:18,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002882202509099053757033,`63sbtaf_t2avnc,`oGwbL5GxDPFm8a1j1b1UfiPWZlRw,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-09 21:15:35,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002882202509099283062527,`8po7uk0_t2bota,`oGwbL5I6ATu_7kwydZHQ5C9ePxWk,`JSAPI,`SUCCESS,`OTHERS,`CNY,`8.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`8.00,`0.00,`
`2025-09-09 12:00:21,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002883202509091332319087,`8q3g5mm_t2az47,`oGwbL5Deo8Ja0WZSrLQy16b3IfyM,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-09 16:49:32,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002883202509095819694397,`659ksj0_t2bci9,`oGwbL5G2_jpjBICYtJZSMIAYOb2U,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-09 16:30:27,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002883202509097291641463,`659ksj0_t2bbml,`oGwbL5G2_jpjBICYtJZSMIAYOb2U,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-09 17:07:05,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002883202509097520019477,`8jrdvyk_t2bdbn,`oGwbL5HudJXb6ztDzUtEmpd41v1c,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-09 12:18:33,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002884202509091725147578,`868edz5_t2azys,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-09 18:53:01,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002884202509092036872583,`95lloyj_t2bi88,`oGwbL5H0XAh6GcVO_1XAK-fywVOQ,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-09 11:38:28,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002884202509092677403996,`72obmgb_t2ay3x,`oGwbL5Fd6ME1RB6Gsj3-oAvA4CPY,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-09 18:50:34,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002884202509092764791355,`6zvdb18_t2bi43,`oGwbL5O_FBTl9622gKF8ZraYSiPA,`JSAPI,`SUCCESS,`CIB_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-09 08:02:39,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002884202509093777913871,`659ksj0_t2ao45,`oGwbL5G2_jpjBICYtJZSMIAYOb2U,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-09 11:10:58,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002884202509094059688908,`8q37riv_t2awu4,`oGwbL5L15zCh0gHj8q5qqoUcXFHQ,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-09 16:29:34,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002884202509097056638866,`8po7uk0_t2bbki,`oGwbL5I6ATu_7kwydZHQ5C9ePxWk,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-09 21:31:23,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002884202509098595175655,`7ch64yw_t2bpk4,`oGwbL5DPYZHy_J7wH8DGmjR4Ypns,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-09 15:26:19,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002884202509098660234352,`868edz5_t2b8nk,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-09 17:29:15,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002884202509099118307396,`8ofa8l7_t2beci,`oGwbL5M6S3RGvuqPK5HbIQx7V37k,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-09 10:00:41,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002884202509099710685122,`6zv9ave_t2atku,`oGwbL5Ik6N77gAnLvNFh1BXP3lqc,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 21:45:29,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002541202509100050112404,`8ofamon_t2dkvn,`oGwbL5GXYya4x_ykQYE7aoVBbsQU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 20:04:26,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002541202509103791014636,`868edz5_t2dg79,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 21:43:55,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002541202509104248259231,`6fej9ya_t2dkt1,`oGwbL5G9lIOcFJcAUTnpCwcY-cPA,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 09:46:01,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002541202509107558365392,`659ksj0_t2cnkk,`oGwbL5G2_jpjBICYtJZSMIAYOb2U,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 10:01:39,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002541202509107558365392,`659ksj0_t2cnkk,`oGwbL5G2_jpjBICYtJZSMIAYOb2U,`JSAPI,`REFUND,`OTHERS,`CNY,`0.00,`0.00,`50302004752025091062629697964,`659ksj0_t2coar,`6.00,`0.00,`ORIGINAL,`SUCCESS,`快递发往-陕西省延安市,`,`-0.03000,`0.54%,`0.00,`6.00,`
`2025-09-10 21:01:42,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002542202509100149019545,`8ofamon_t2dits,`oGwbL5GXYya4x_ykQYE7aoVBbsQU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 20:03:22,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002542202509101902762493,`8ofa8l7_t2dg5h,`oGwbL5M6S3RGvuqPK5HbIQx7V37k,`JSAPI,`SUCCESS,`OTHERS,`CNY,`10.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.05000,`0.54%,`10.00,`0.00,`
`2025-09-10 10:32:25,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002542202509101979107292,`7659idh_t2cppo,`oGwbL5CbzNOT0FUnEKswCheOjm-8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 18:49:31,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002542202509102101812496,`7659idh_t2dcqc,`oGwbL5CbzNOT0FUnEKswCheOjm-8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 19:35:33,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002542202509102732588451,`75y0zub_t2dev3,`oGwbL5INaVX3xzQmnvCZ-1i2jRK0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 17:05:50,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002542202509103073937519,`8jrdvyk_t2d7xk,`oGwbL5HudJXb6ztDzUtEmpd41v1c,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 19:59:58,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002542202509103548717668,`75y0zub_t2dfzs,`oGwbL5INaVX3xzQmnvCZ-1i2jRK0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`8.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`8.00,`0.00,`
`2025-09-10 19:53:45,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002542202509106375623490,`6zj480j_t2dfpf,`oGwbL5DzItCwSPJVrQcGYfDdu3JA,`JSAPI,`SUCCESS,`ABC_CREDIT,`CNY,`8.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`8.00,`0.00,`
`2025-09-10 10:58:30,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002542202509106526229227,`63sbtaf_t2cqx9,`oGwbL5GxDPFm8a1j1b1UfiPWZlRw,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 09:00:23,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002542202509106842951817,`8jrdvyk_t2clgh,`oGwbL5HudJXb6ztDzUtEmpd41v1c,`JSAPI,`SUCCESS,`OTHERS,`CNY,`7.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`7.00,`0.00,`
`2025-09-10 17:12:59,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002542202509107155574284,`8ofa8l7_t2d89i,`oGwbL5M6S3RGvuqPK5HbIQx7V37k,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 15:42:12,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002542202509108514924833,`659ksj0_t2d422,`oGwbL5G2_jpjBICYtJZSMIAYOb2U,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 19:04:40,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002542202509108674829693,`8jrdvyk_t2ddfl,`oGwbL5HudJXb6ztDzUtEmpd41v1c,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 19:08:51,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002542202509108674829693,`8jrdvyk_t2ddfl,`oGwbL5HudJXb6ztDzUtEmpd41v1c,`JSAPI,`REFUND,`OTHERS,`CNY,`0.00,`0.00,`50300104732025091079129588286,`8jrdvyk_t2ddmq,`6.00,`0.00,`ORIGINAL,`SUCCESS,`快递发往-陕西省延安市,`,`-0.03000,`0.54%,`0.00,`6.00,`
`2025-09-10 08:07:06,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002542202509109187543706,`7ch64yw_t2cizn,`oGwbL5DPYZHy_J7wH8DGmjR4Ypns,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 18:14:22,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002795202509101157293645,`6dr1t5v_t2db3r,`oGwbL5EQR6BDwKoPCf02_1zJ00Kg,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 18:48:02,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002795202509101257418849,`6zj480j_t2dcns,`oGwbL5DzItCwSPJVrQcGYfDdu3JA,`JSAPI,`SUCCESS,`ABC_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 19:04:07,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002795202509102332912985,`75y0zub_t2ddeo,`oGwbL5INaVX3xzQmnvCZ-1i2jRK0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 15:48:53,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002795202509106417246171,`8opzxm1_t2d4db,`oGwbL5MnlHSXTnO2bYhoLBqv4W7s,`JSAPI,`SUCCESS,`OTHERS,`CNY,`10.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.05000,`0.54%,`10.00,`0.00,`
`2025-09-10 19:36:08,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002795202509106652270460,`6fej9ya_t2dew3,`oGwbL5G9lIOcFJcAUTnpCwcY-cPA,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 20:26:52,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002795202509106884610651,`8po7uk0_t2dh8n,`oGwbL5I6ATu_7kwydZHQ5C9ePxWk,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 15:23:21,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002795202509108495307536,`8jrdvyk_t2d36p,`oGwbL5HudJXb6ztDzUtEmpd41v1c,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 13:00:01,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002795202509109825167605,`6zv9ave_t2cwjs,`oGwbL5Ik6N77gAnLvNFh1BXP3lqc,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 13:43:11,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002796202509100377691214,`63sbtaf_t2cyjt,`oGwbL5GxDPFm8a1j1b1UfiPWZlRw,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 16:58:01,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002796202509101506010530,`7659idh_t2d7kl,`oGwbL5CbzNOT0FUnEKswCheOjm-8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 17:08:59,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002796202509101656512442,`8jrdvyk_t2d82t,`oGwbL5HudJXb6ztDzUtEmpd41v1c,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 18:53:08,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002796202509101787466488,`63sbtaf_t2dcwe,`oGwbL5GxDPFm8a1j1b1UfiPWZlRw,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 15:59:01,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002796202509101975421972,`6zv9ave_t2d4u7,`oGwbL5Ik6N77gAnLvNFh1BXP3lqc,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 19:50:42,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002796202509103013091949,`75y0zub_t2dfkc,`oGwbL5INaVX3xzQmnvCZ-1i2jRK0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`7.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`7.00,`0.00,`
`2025-09-10 07:54:13,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002796202509103081964329,`659ksj0_t2cie3,`oGwbL5G2_jpjBICYtJZSMIAYOb2U,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 18:02:09,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002796202509103911978625,`7659idh_t2daj4,`oGwbL5CbzNOT0FUnEKswCheOjm-8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 18:38:35,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002796202509105330072182,`6zj480j_t2dc85,`oGwbL5DzItCwSPJVrQcGYfDdu3JA,`JSAPI,`SUCCESS,`ABC_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 19:30:42,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002796202509108963162907,`8ofa8l7_t2den1,`oGwbL5M6S3RGvuqPK5HbIQx7V37k,`JSAPI,`SUCCESS,`OTHERS,`CNY,`7.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`7.00,`0.00,`
`2025-09-10 11:53:07,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002797202509100828396353,`6zj480j_t2ctg6,`oGwbL5DzItCwSPJVrQcGYfDdu3JA,`JSAPI,`SUCCESS,`ABC_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 09:27:30,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002797202509101984473780,`71cvc6c_t2cmpn,`oGwbL5ENjFmjV7Y5jmTCRdXwR25k,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 14:18:18,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002797202509104569787994,`868edz5_t2d06b,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 17:15:02,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002797202509105341148553,`8i3ulqp_t2d8cw,`oGwbL5LDH_y5p-Bov3h5rXJ9tqTA,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 11:54:12,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002797202509105605590561,`659ksj0_t2cti6,`oGwbL5G2_jpjBICYtJZSMIAYOb2U,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 14:50:52,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002797202509107157291157,`6zj480j_t2d1ok,`oGwbL5DzItCwSPJVrQcGYfDdu3JA,`JSAPI,`SUCCESS,`ABC_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 12:54:17,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002797202509107998783367,`68fw8co_t2cwa1,`oGwbL5NLnh8BJA4nywenb2QGItOw,`JSAPI,`SUCCESS,`OTHERS,`CNY,`12.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.06000,`0.54%,`12.00,`0.00,`
`2025-09-10 17:55:08,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002797202509108266392774,`868edz5_t2da7r,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`7.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`7.00,`0.00,`
`2025-09-10 17:03:16,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002797202509109064832559,`8jrdvyk_t2d7ta,`oGwbL5HudJXb6ztDzUtEmpd41v1c,`JSAPI,`SUCCESS,`OTHERS,`CNY,`8.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`8.00,`0.00,`
`2025-09-10 21:45:19,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002797202509109174785135,`6fej9ya_t2dkv9,`oGwbL5G9lIOcFJcAUTnpCwcY-cPA,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 19:47:22,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002798202509100003471231,`6zvdb18_t2dfer,`oGwbL5O_FBTl9622gKF8ZraYSiPA,`JSAPI,`SUCCESS,`CIB_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 11:53:37,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002798202509101900210409,`6zvdb18_t2cth5,`oGwbL5O_FBTl9622gKF8ZraYSiPA,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-09-10 19:19:29,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002798202509103312995374,`6zvdb18_t2de4b,`oGwbL5O_FBTl9622gKF8ZraYSiPA,`JSAPI,`SUCCESS,`CIB_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
