交易时间,公众账号ID,商户号,特约商户号,设备号,微信订单号,商户订单号,用户标识,交易类型,交易状态,付款银行,货币种类,应结订单金额,代金券金额,微信退款单号,商户退款单号,退款金额,充值券退款金额,退款类型,退款状态,商品名称,商户数据包,手续费,费率,订单金额,申请退款金额,费率备注
`2025-07-06 20:15:30,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002683202507065923778340,`7bfy22e_syz8po,`oGwbL5Ft8eJNyS_8cpbKAfJG6XuE,`JSAPI,`SUCCESS,`OTHERS,`CNY,`8.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`8.00,`0.00,`
`2025-07-06 14:13:17,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002683202507066385964619,`7659idh_syyry0,`oGwbL5CbzNOT0FUnEKswCheOjm-8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`7.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`7.00,`0.00,`
`2025-07-06 19:59:21,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002683202507066693424114,`8ofa8l7_syz7yr,`oGwbL5M6S3RGvuqPK5HbIQx7V37k,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 17:34:22,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002683202507069096113505,`8jrdvyk_syz18y,`oGwbL5HudJXb6ztDzUtEmpd41v1c,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 20:06:58,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002684202507061055551962,`7bfy22e_syz8bg,`oGwbL5Ft8eJNyS_8cpbKAfJG6XuE,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 20:26:49,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002684202507062205048493,`868edz5_syz98l,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 12:49:31,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002684202507062436583683,`8ei3mzc_syyo2d,`oGwbL5BF-W3LalUua-8ItKptM3Y8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 10:57:44,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002684202507063871998378,`63sbtaf_syyiw1,`oGwbL5GxDPFm8a1j1b1UfiPWZlRw,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 17:31:34,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002684202507064732922261,`66quu1m_syz14i,`oGwbL5LPQ35WTFuCtrd6DIFAXD2Q,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 08:41:00,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002684202507065588466061,`8ofamon_syycjs,`oGwbL5GXYya4x_ykQYE7aoVBbsQU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 08:17:50,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002684202507065905643632,`653qgij_syybhk,`oGwbL5LBy2F_SXEZKxh7jixi4QQ0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 09:10:31,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002684202507066450184583,`75y0zub_syydxd,`oGwbL5INaVX3xzQmnvCZ-1i2jRK0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 08:51:48,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002684202507067644682874,`8ofamon_syyd26,`oGwbL5GXYya4x_ykQYE7aoVBbsQU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 16:36:38,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002685202507060232979433,`66quu1m_syyykw,`oGwbL5LPQ35WTFuCtrd6DIFAXD2Q,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 20:57:17,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002685202507060475445754,`6zj480j_syzanc,`oGwbL5DzItCwSPJVrQcGYfDdu3JA,`JSAPI,`SUCCESS,`ABC_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 09:27:46,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002685202507060611146060,`95lloyj_syyeq4,`oGwbL5H0XAh6GcVO_1XAK-fywVOQ,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 19:44:44,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002685202507060900361859,`868edz5_syz7ae,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 14:25:01,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002685202507061770123508,`8dbt5ib_syyshj,`oGwbL5Gh9_xfxaR4Gsq3k2pPX_uU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 10:54:26,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002685202507062455564699,`8ofa8l7_syyiqk,`oGwbL5M6S3RGvuqPK5HbIQx7V37k,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 13:19:37,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002685202507064189053371,`8jrdvyk_syypgj,`oGwbL5HudJXb6ztDzUtEmpd41v1c,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 13:24:15,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002685202507064189053371,`8jrdvyk_syypgj,`oGwbL5HudJXb6ztDzUtEmpd41v1c,`JSAPI,`REFUND,`OTHERS,`CNY,`0.00,`0.00,`50301104092025070613990786794,`8jrdvyk_syypof,`6.00,`0.00,`ORIGINAL,`SUCCESS,`快递发往-陕西省延安市,`,`-0.03000,`0.54%,`0.00,`6.00,`
`2025-07-06 09:23:15,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002685202507065106559312,`659ksj0_syyein,`oGwbL5G2_jpjBICYtJZSMIAYOb2U,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 08:09:34,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002685202507066463703295,`8ofamon_syyb3j,`oGwbL5GXYya4x_ykQYE7aoVBbsQU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`8.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`8.00,`0.00,`
`2025-07-06 10:16:18,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002685202507066772004770,`8ofa8l7_syygz1,`oGwbL5M6S3RGvuqPK5HbIQx7V37k,`JSAPI,`SUCCESS,`OTHERS,`CNY,`8.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`8.00,`0.00,`
`2025-07-06 16:44:17,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002685202507067318192512,`868edz5_syyyxo,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 07:06:56,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002685202507068881804942,`7mon2xc_syy87e,`oGwbL5IZEq-8Op4CvUTNodRKdOB0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 20:35:30,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002685202507069176489027,`6dr1o67_syz9my,`oGwbL5A5mzjxHC-XtRUnufhCL4ck,`JSAPI,`SUCCESS,`ABC_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 17:13:40,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002686202507061315940608,`75y0zub_syz0al,`oGwbL5INaVX3xzQmnvCZ-1i2jRK0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 17:59:32,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002686202507066672017935,`868edz5_syz2ex,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 18:04:31,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002686202507067008334279,`75y0zub_syz2nd,`oGwbL5INaVX3xzQmnvCZ-1i2jRK0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 20:50:13,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002686202507068365385972,`868edz5_syzabk,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`7.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`7.00,`0.00,`
`2025-07-06 14:34:23,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002687202507060127692403,`6zj480j_syysx5,`oGwbL5DzItCwSPJVrQcGYfDdu3JA,`JSAPI,`SUCCESS,`ABC_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 10:23:20,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002687202507061085699750,`8dbt5ib_syyhaq,`oGwbL5Gh9_xfxaR4Gsq3k2pPX_uU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 08:07:33,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002687202507062437766718,`653qgij_syyb0f,`oGwbL5LBy2F_SXEZKxh7jixi4QQ0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`8.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`8.00,`0.00,`
`2025-07-06 17:56:41,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002687202507063152937364,`659ksj0_syz2a5,`oGwbL5G2_jpjBICYtJZSMIAYOb2U,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 17:18:09,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002687202507066156242808,`7659idh_syz0i5,`oGwbL5CbzNOT0FUnEKswCheOjm-8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`10.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.05000,`0.54%,`10.00,`0.00,`
`2025-07-06 13:13:52,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002687202507067452756261,`71cvc6c_syyp6x,`oGwbL5ENjFmjV7Y5jmTCRdXwR25k,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 11:28:57,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002687202507068654168301,`6zvdb18_syykc4,`oGwbL5O_FBTl9622gKF8ZraYSiPA,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 21:20:35,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002688202507060437882092,`6zvdb18_syzbq6,`oGwbL5O_FBTl9622gKF8ZraYSiPA,`JSAPI,`SUCCESS,`OTHERS,`CNY,`8.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`8.00,`0.00,`
`2025-07-06 20:59:06,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002688202507062376085613,`6dr1t5v_syzaqc,`oGwbL5EQR6BDwKoPCf02_1zJ00Kg,`JSAPI,`SUCCESS,`COMM_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 15:35:52,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002688202507062830884583,`7bfy22e_syyvrm,`oGwbL5Ft8eJNyS_8cpbKAfJG6XuE,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 16:40:29,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002688202507062833355453,`868edz5_syyyrb,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 12:52:37,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002688202507064392824435,`7659idh_syyo7k,`oGwbL5CbzNOT0FUnEKswCheOjm-8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`7.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.04000,`0.54%,`7.00,`0.00,`
`2025-07-06 15:37:23,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002688202507064711803241,`7bfy22e_syyvu6,`oGwbL5Ft8eJNyS_8cpbKAfJG6XuE,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 16:49:34,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002688202507064737761619,`8ofamon_syyz6f,`oGwbL5GXYya4x_ykQYE7aoVBbsQU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 14:03:13,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002688202507068937239332,`6zj480j_syyrh7,`oGwbL5DzItCwSPJVrQcGYfDdu3JA,`JSAPI,`SUCCESS,`ABC_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 14:05:14,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002688202507068937239332,`6zj480j_syyrh7,`oGwbL5DzItCwSPJVrQcGYfDdu3JA,`JSAPI,`REFUND,`ABC_CREDIT,`CNY,`0.00,`0.00,`50301204132025070636367931154,`6zj480j_syyrkq,`6.00,`0.00,`ORIGINAL,`SUCCESS,`快递发往-陕西省延安市,`,`-0.03000,`0.54%,`0.00,`6.00,`
`2025-07-06 12:25:42,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002688202507069618648827,`7659idh_syymyp,`oGwbL5CbzNOT0FUnEKswCheOjm-8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 18:49:15,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002689202507061259275698,`6zvdb18_syz4px,`oGwbL5O_FBTl9622gKF8ZraYSiPA,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 18:43:34,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002689202507061409205428,`8jrdvyk_syz4gg,`oGwbL5HudJXb6ztDzUtEmpd41v1c,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 19:26:54,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002689202507061409205428,`8jrdvyk_syz4gg,`oGwbL5HudJXb6ztDzUtEmpd41v1c,`JSAPI,`REFUND,`OTHERS,`CNY,`0.00,`0.00,`50302804142025070649085764652,`8jrdvyk_syz6gu,`6.00,`0.00,`ORIGINAL,`SUCCESS,`快递发往-陕西省延安市,`,`-0.03000,`0.54%,`0.00,`6.00,`
`2025-07-06 17:42:30,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002689202507062052476594,`7659idh_syz1mm,`oGwbL5CbzNOT0FUnEKswCheOjm-8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 21:09:26,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002689202507062694935006,`653qgij_syzb7k,`oGwbL5LBy2F_SXEZKxh7jixi4QQ0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 14:04:40,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002689202507062909379382,`6zj480j_syyrjm,`oGwbL5DzItCwSPJVrQcGYfDdu3JA,`JSAPI,`SUCCESS,`ABC_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 15:59:42,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002689202507063878191405,`868edz5_syywvc,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 10:29:06,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002689202507064221866980,`7659idh_syyhke,`oGwbL5CbzNOT0FUnEKswCheOjm-8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 17:14:36,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002689202507065069088583,`6dr1o67_syz0c6,`oGwbL5A5mzjxHC-XtRUnufhCL4ck,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 18:20:44,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002689202507065230950145,`63sbtaf_syz3ed,`oGwbL5GxDPFm8a1j1b1UfiPWZlRw,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 20:41:32,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002689202507065713917118,`66quu1m_syz9x2,`oGwbL5LPQ35WTFuCtrd6DIFAXD2Q,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 14:55:56,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002689202507066132379454,`6zj480j_syytx2,`oGwbL5DzItCwSPJVrQcGYfDdu3JA,`JSAPI,`SUCCESS,`ABC_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 19:55:41,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002689202507066610741847,`66quu1m_syz7so,`oGwbL5LPQ35WTFuCtrd6DIFAXD2Q,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 16:11:21,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002690202507060446025432,`8q37riv_syyxeq,`oGwbL5L15zCh0gHj8q5qqoUcXFHQ,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 17:55:17,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002690202507060463845397,`6dr1t5v_syz27x,`oGwbL5EQR6BDwKoPCf02_1zJ00Kg,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 13:37:22,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002690202507060750670112,`8q37riv_syyqa3,`oGwbL5L15zCh0gHj8q5qqoUcXFHQ,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 13:23:26,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002690202507061046844382,`659ksj0_syypmv,`oGwbL5G2_jpjBICYtJZSMIAYOb2U,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 14:31:03,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002690202507062010997017,`7659idh_syysrn,`oGwbL5CbzNOT0FUnEKswCheOjm-8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 21:19:32,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002690202507063888325946,`7zqoyd2_syzbof,`oGwbL5GxLipX-B4MppH1YedmznqY,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 20:28:22,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002690202507064789615891,`75y0zub_syz9b5,`oGwbL5INaVX3xzQmnvCZ-1i2jRK0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 18:09:30,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002690202507065511344128,`6dr1t5v_syz2vk,`oGwbL5EQR6BDwKoPCf02_1zJ00Kg,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 12:23:57,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002690202507065909422471,`868edz5_syymvs,`oGwbL5GwbwrTv1dEYIm4WLaQYQy8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
`2025-07-06 13:03:35,`wxc6ff511796ec714a,`1635060558,`1639331479,`,`4200002690202507066179486332,`8l4j1bq_syyopv,`oGwbL5GBul1dTd7i8MhvjX-ucdSA,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`快递发往-陕西省延安市,`,`0.03000,`0.54%,`6.00,`0.00,`
